Data/Hora;Dia;Mês;Ano;Data;Hora;Cogeração (kWh);Eólica (kWh);Fotovoltaica (kWh);Hídrica (kWh);Outras Tecnologias (kWh);Rede Distribuição (kWh)
2024-07-29T19:45:00+01:00;29;07;2024;2024-07-29;19:45;53988.75;197870.5;2324.75;9310.25;78105.331;341599.581
2024-07-29T21:15:00+01:00;29;07;2024;2024-07-29;21:15;54706.25;299335.5;0.0;10368.75;78428.07500000001;442838.575
2024-07-29T21:45:00+01:00;29;07;2024;2024-07-29;21:45;54995.5;341727.75;0.0;10510.0;77537.114;484770.364
2024-07-29T23:15:00+01:00;29;07;2024;2024-07-29;23:15;54396.5;522544.5;0.0;4949.25;75039.93099999998;656930.181
2024-07-30T00:45:00+01:00;30;07;2024;2024-07-30;00:45;42944.5;564862.25;0.0;2802.5;75266.19999999995;685875.45
2024-07-30T01:00:00+01:00;30;07;2024;2024-07-30;01:00;43097.0;592716.5;0.0;2764.25;75454.29799999995;714032.048
2024-07-30T01:15:00+01:00;30;07;2024;2024-07-30;01:15;43016.75;569790.5;0.0;2762.0;76002.049;691571.299
2024-07-30T01:30:00+01:00;30;07;2024;2024-07-30;01:30;43467.25;540348.0;0.0;2739.75;75792.38100000005;662347.381
2024-07-30T01:45:00+01:00;30;07;2024;2024-07-30;01:45;43203.5;532076.25;0.0;2892.5;76622.53500000003;654794.785
2024-07-30T04:00:00+01:00;30;07;2024;2024-07-30;04:00;43701.25;534569.5;0.0;2813.75;78741.57900000003;659826.079
2024-07-30T06:00:00+01:00;30;07;2024;2024-07-30;06:00;43309.25;490187.5;0.0;4001.25;70996.08700000006;608494.087
2024-07-30T07:30:00+01:00;30;07;2024;2024-07-30;07:30;57259.75;392946.0;972.0;2730.25;86376.897;540284.897
2024-07-30T08:30:00+01:00;30;07;2024;2024-07-30;08:30;59192.5;337991.25;5625.75;2884.5;85338.85100000002;491032.851
2024-07-30T10:45:00+01:00;30;07;2024;2024-07-30;10:45;59442.0;103134.5;21370.0;9991.75;102970.28700000001;296908.537
2024-07-30T11:00:00+01:00;30;07;2024;2024-07-30;11:00;59546.25;93886.0;24122.0;10062.25;104469.33299999998;292085.833
2024-07-30T12:15:00+01:00;30;07;2024;2024-07-30;12:15;57717.0;69710.5;38187.0;10924.0;112552.36300000001;289090.863
2024-07-30T12:45:00+01:00;30;07;2024;2024-07-30;12:45;57740.75;58505.5;39728.5;10939.0;114403.24900000001;281316.999
2024-07-30T14:00:00+01:00;30;07;2024;2024-07-30;14:00;57657.0;60981.25;41306.25;8289.75;118283.93900000001;286518.189
2024-07-30T14:45:00+01:00;30;07;2024;2024-07-30;14:45;57304.0;71624.25;40412.0;8262.0;116203.28100000002;293805.531
2024-07-30T15:00:00+01:00;30;07;2024;2024-07-30;15:00;58144.0;73728.25;40312.25;8362.75;115692.07400000002;296239.324
2024-07-30T15:30:00+01:00;30;07;2024;2024-07-30;15:30;57618.25;79676.75;38809.5;8112.0;113024.83799999999;297241.338
2024-07-30T16:00:00+01:00;30;07;2024;2024-07-30;16:00;57571.25;89237.25;36251.75;7924.0;111579.91999999998;302564.17
2024-07-30T16:15:00+01:00;30;07;2024;2024-07-30;16:15;57357.25;88605.75;34793.0;7896.0;110944.02000000002;299596.02
2024-07-30T16:45:00+01:00;30;07;2024;2024-07-30;16:45;56981.0;95794.75;32167.25;7814.75;108018.67700000003;300776.427
2024-07-30T17:00:00+01:00;30;07;2024;2024-07-30;17:00;56988.0;101175.5;30202.75;7626.75;106973.96999999997;302966.97
2024-07-30T17:15:00+01:00;30;07;2024;2024-07-30;17:15;57595.25;110090.5;28017.0;7577.75;105133.13799999998;308413.638
2024-07-30T17:30:00+01:00;30;07;2024;2024-07-30;17:30;58988.5;117247.0;25982.75;7555.0;104161.674;313934.924
2024-07-30T17:45:00+01:00;30;07;2024;2024-07-30;17:45;59297.25;118062.0;24046.0;7430.75;102488.70299999998;311324.703
2024-07-30T18:45:00+01:00;30;07;2024;2024-07-30;18:45;57204.0;142825.0;13328.5;7663.0;94005.64600000001;315026.146
2024-07-30T19:30:00+01:00;30;07;2024;2024-07-30;19:30;57382.5;160037.5;4784.5;10333.5;87078.98499999999;319616.985
2024-07-30T21:00:00+01:00;30;07;2024;2024-07-30;21:00;56628.25;134614.0;0.0;9895.25;82682.77899999998;283820.279
2024-07-30T21:30:00+01:00;30;07;2024;2024-07-30;21:30;56867.25;133116.0;0.0;9579.25;82727.59000000003;282290.09
2024-07-30T22:15:00+01:00;30;07;2024;2024-07-30;22:15;56435.75;116364.5;0.0;8829.5;81324.98999999999;262954.74
2024-07-30T22:30:00+01:00;30;07;2024;2024-07-30;22:30;56529.25;113899.75;0.0;8000.5;80894.70800000001;259324.208
2024-07-30T23:15:00+01:00;30;07;2024;2024-07-30;23:15;54939.5;98604.5;0.0;4103.25;82310.225;239957.475
2024-07-31T00:45:00+01:00;31;07;2024;2024-07-31;00:45;42743.75;91486.25;0.0;3318.5;80644.24600000001;218192.746
2024-07-31T01:15:00+01:00;31;07;2024;2024-07-31;01:15;42507.25;87164.25;0.0;3700.25;81097.54199999999;214469.292
2024-07-31T02:15:00+01:00;31;07;2024;2024-07-31;02:15;41915.25;72201.75;0.0;3977.25;81118.929;199213.179
2024-07-31T03:15:00+01:00;31;07;2024;2024-07-31;03:15;42566.0;63402.5;0.0;4092.0;81574.75899999999;191635.259
2024-07-31T06:00:00+01:00;31;07;2024;2024-07-31;06:00;42564.0;31170.5;0.0;3795.5;81351.04800000001;158881.048
2024-07-31T06:15:00+01:00;31;07;2024;2024-07-31;06:15;42600.0;27964.5;0.25;3733.0;78755.33300000001;153053.083
2024-07-31T06:30:00+01:00;31;07;2024;2024-07-31;06:30;42708.25;28676.25;0.0;3729.0;80698.946;155812.446
2024-07-31T06:45:00+01:00;31;07;2024;2024-07-31;06:45;42697.0;27210.5;3.0;3321.5;81438.42499999999;154670.425
2024-07-31T07:00:00+01:00;31;07;2024;2024-07-31;07:00;46198.5;23902.25;40.75;2496.5;81764.27900000001;154402.279
2024-07-31T07:15:00+01:00;31;07;2024;2024-07-31;07:15;53745.5;22827.75;175.25;2560.75;85406.11499999999;164715.365
2024-07-31T08:45:00+01:00;31;07;2024;2024-07-31;08:45;58471.75;16707.25;4891.25;3613.25;89809.92800000001;173493.428
2024-07-31T10:30:00+01:00;31;07;2024;2024-07-31;10:30;57022.25;15306.0;23903.75;9359.5;102456.563;208048.063
2024-07-31T10:45:00+01:00;31;07;2024;2024-07-31;10:45;57635.25;14062.75;27898.75;8908.5;103624.69;212129.94
2024-07-31T11:30:00+01:00;31;07;2024;2024-07-31;11:30;58955.25;15542.25;32446.25;8281.0;107403.97;222628.72
2024-07-31T12:45:00+01:00;31;07;2024;2024-07-31;12:45;59126.5;29908.25;37626.0;9637.0;110775.10200000001;247072.852
2024-07-31T13:15:00+01:00;31;07;2024;2024-07-31;13:15;58975.25;40950.5;38648.0;8578.5;110941.02100000001;258093.271
2024-07-31T13:30:00+01:00;31;07;2024;2024-07-31;13:30;58959.5;48719.5;39272.75;8607.25;112567.09700000001;268126.097
2024-07-31T14:45:00+01:00;31;07;2024;2024-07-31;14:45;58661.0;95711.5;40145.5;7786.5;110271.52299999999;312576.023
2024-07-31T16:30:00+01:00;31;07;2024;2024-07-31;16:30;58469.25;189726.25;33784.75;8904.25;103237.90000000002;394122.4
2024-07-31T16:45:00+01:00;31;07;2024;2024-07-31;16:45;58531.75;201928.0;32207.0;8995.25;102675.41100000002;404337.411
2024-07-31T17:15:00+01:00;31;07;2024;2024-07-31;17:15;58298.75;236541.0;28554.25;9788.5;102482.457;435664.957
2024-07-31T18:00:00+01:00;31;07;2024;2024-07-31;18:00;57950.75;269454.75;21722.75;9356.75;97334.82799999998;455819.828
2024-07-31T18:30:00+01:00;31;07;2024;2024-07-31;18:30;56793.5;284494.75;16165.0;9441.25;92447.32400000002;459341.824
2024-07-31T19:00:00+01:00;31;07;2024;2024-07-31;19:00;55855.25;285529.5;9990.75;8347.5;87146.56300000002;446869.563
2024-07-31T19:15:00+01:00;31;07;2024;2024-07-31;19:15;55885.25;291302.5;7119.5;8597.5;85270.125;448174.875
2024-07-31T21:00:00+01:00;31;07;2024;2024-07-31;21:00;56239.75;340527.25;30.25;9563.75;82070.98200000002;488431.982
2024-07-31T21:15:00+01:00;31;07;2024;2024-07-31;21:15;55864.5;346157.75;20.0;9607.5;81580.092;493229.842
2024-07-31T21:30:00+01:00;31;07;2024;2024-07-31;21:30;55872.75;344687.5;7.5;9584.5;81911.08600000001;492063.336
2024-07-31T22:00:00+01:00;31;07;2024;2024-07-31;22:00;55858.5;351820.75;0.0;9566.0;82026.821;499272.071
2024-07-31T22:45:00+01:00;31;07;2024;2024-07-31;22:45;55527.5;377405.75;0.0;7288.5;82603.31800000003;522825.068
2024-08-01T00:00:00+01:00;01;08;2024;2024-08-01;00:00;55006.5;377797.5;0.0;2263.0;82075.15000000002;517142.15
2024-08-01T01:00:00+01:00;01;08;2024;2024-08-01;01:00;43027.75;343861.75;0.0;2708.0;82214.815;471812.315
2024-08-01T01:30:00+01:00;01;08;2024;2024-08-01;01:30;43090.75;320720.25;0.0;2558.5;82770.16999999998;449139.67
2024-08-01T01:45:00+01:00;01;08;2024;2024-08-01;01:45;42875.0;312089.25;0.0;2548.0;81985.39399999997;439497.644
2024-08-01T02:30:00+01:00;01;08;2024;2024-08-01;02:30;43258.75;297083.75;0.0;2604.5;78067.239;421014.239
2024-08-01T02:45:00+01:00;01;08;2024;2024-08-01;02:45;43357.75;288105.0;0.0;2591.75;79429.919;413484.419
2024-08-01T03:15:00+01:00;01;08;2024;2024-08-01;03:15;43405.0;266005.75;0.0;2571.75;78647.14000000001;390629.64
2024-08-01T03:30:00+01:00;01;08;2024;2024-08-01;03:30;43380.25;256329.0;0.0;2573.0;79026.51400000002;381308.764
2024-08-01T03:45:00+01:00;01;08;2024;2024-08-01;03:45;43146.25;249872.75;0.0;2629.25;77288.10600000003;372936.356
2024-08-01T04:45:00+01:00;01;08;2024;2024-08-01;04:45;43412.5;254174.25;0.0;4532.75;78576.869;380696.369
2024-08-01T05:15:00+01:00;01;08;2024;2024-08-01;05:15;43057.75;244990.25;0.0;4641.25;78111.88199999998;370801.132
2024-08-01T05:30:00+01:00;01;08;2024;2024-08-01;05:30;43349.75;242052.25;0.0;4610.75;79722.10499999998;369734.855
2024-08-01T05:45:00+01:00;01;08;2024;2024-08-01;05:45;43290.5;240045.5;0.0;4548.5;79720.83000000002;367605.33
2024-08-01T06:45:00+01:00;01;08;2024;2024-08-01;06:45;43498.5;215044.75;0.75;4462.75;78292.23999999999;341298.99
2024-08-01T07:30:00+01:00;01;08;2024;2024-08-01;07:30;53342.25;197158.5;838.0;4021.5;86044.85700000002;341405.107
2024-08-01T08:00:00+01:00;01;08;2024;2024-08-01;08:00;54656.25;174258.75;2656.25;4060.5;94259.51699999999;329891.267
2024-08-01T08:30:00+01:00;01;08;2024;2024-08-01;08:30;58010.25;156423.25;6205.75;3495.5;85567.42599999998;309702.176
2024-08-01T10:15:00+01:00;01;08;2024;2024-08-01;10:15;57904.0;120845.25;24327.25;9197.0;100799.82;313073.32
2024-08-01T10:30:00+01:00;01;08;2024;2024-08-01;10:30;57880.0;118110.75;25990.5;9384.25;103555.66999999998;314921.17
2024-08-01T11:00:00+01:00;01;08;2024;2024-08-01;11:00;57842.5;111901.0;29068.0;8902.5;104185.42599999998;311899.426
2024-08-01T12:00:00+01:00;01;08;2024;2024-08-01;12:00;57872.25;106784.25;33003.5;8309.25;95970.43400000001;301939.684
2024-08-01T13:15:00+01:00;01;08;2024;2024-08-01;13:15;57954.0;137484.25;35423.75;10474.5;103887.42599999998;345223.926
2024-08-01T13:30:00+01:00;01;08;2024;2024-08-01;13:30;57660.75;149340.0;35591.0;9880.25;104478.60600000003;356950.606
2024-08-01T13:45:00+01:00;01;08;2024;2024-08-01;13:45;57589.0;158991.75;35619.25;9849.25;104379.92599999998;366429.176
2024-08-01T14:00:00+01:00;01;08;2024;2024-08-01;14:00;57368.0;166364.5;35544.0;9355.25;105570.20299999998;374201.953
2024-08-01T14:30:00+01:00;01;08;2024;2024-08-01;14:30;57401.25;184423.0;35102.5;8017.0;105789.78100000002;390733.531
2024-08-01T15:30:00+01:00;01;08;2024;2024-08-01;15:30;56601.25;249231.25;33943.0;7330.0;102170.581;449276.081
2024-08-01T16:45:00+01:00;01;08;2024;2024-08-01;16:45;57714.0;341969.5;29028.25;8063.75;95421.78899999999;532197.289
2024-08-01T17:00:00+01:00;01;08;2024;2024-08-01;17:00;57721.75;363274.5;27471.5;8058.75;93347.03500000003;549873.535
2024-08-01T17:30:00+01:00;01;08;2024;2024-08-01;17:30;57870.25;392611.0;24375.75;8107.75;94068.66500000004;577033.415
2024-08-01T17:45:00+01:00;01;08;2024;2024-08-01;17:45;57825.5;403168.25;22341.75;8173.75;92964.946;584474.196
2024-08-01T18:30:00+01:00;01;08;2024;2024-08-01;18:30;54610.0;420092.25;14561.75;8063.75;86290.48899999994;583618.239
2024-08-01T19:00:00+01:00;01;08;2024;2024-08-01;19:00;55019.5;434325.0;9336.25;8012.25;81987.60499999998;588680.605
2024-08-01T19:15:00+01:00;01;08;2024;2024-08-01;19:15;55093.25;441798.75;6636.75;8128.5;80939.56900000002;592596.819
2024-08-01T19:45:00+01:00;01;08;2024;2024-08-01;19:45;55083.5;462850.75;2851.25;9152.0;77233.56299999997;607171.063
2024-08-01T20:15:00+01:00;01;08;2024;2024-08-01;20:15;55246.0;493410.25;812.0;9027.25;76444.97900000005;634940.479
2024-08-01T21:45:00+01:00;01;08;2024;2024-08-01;21:45;56313.0;568487.75;0.0;9232.5;74923.80500000005;708957.055
2024-08-01T22:00:00+01:00;01;08;2024;2024-08-01;22:00;56237.0;570424.75;0.0;9525.5;73858.85100000002;710046.101
2024-08-01T22:45:00+01:00;01;08;2024;2024-08-01;22:45;56209.5;587222.25;0.0;8340.25;72725.80900000001;724497.809
2024-08-02T00:30:00+01:00;02;08;2024;2024-08-02;00:30;42128.25;562437.25;0.0;3394.0;73390.67000000004;681350.17
2024-08-02T01:45:00+01:00;02;08;2024;2024-08-02;01:45;42368.5;545521.0;0.0;3601.0;74392.80700000003;665883.307
2024-08-02T02:00:00+01:00;02;08;2024;2024-08-02;02:00;42166.75;546377.5;0.0;3692.0;73387.51899999997;665623.769
2024-08-02T02:30:00+01:00;02;08;2024;2024-08-02;02:30;42109.0;556967.25;0.0;3790.75;73293.52899999998;676160.529
2024-08-02T02:45:00+01:00;02;08;2024;2024-08-02;02:45;42237.0;558123.75;0.25;3894.5;72557.96600000001;676813.466
2024-08-02T03:00:00+01:00;02;08;2024;2024-08-02;03:00;42248.0;553215.75;0.25;3288.0;71952.71299999999;670704.713
2024-08-02T03:15:00+01:00;02;08;2024;2024-08-02;03:15;42197.75;560645.75;0.0;3402.25;72295.17000000004;678540.92
2024-08-02T04:00:00+01:00;02;08;2024;2024-08-02;04:00;42362.25;575811.5;0.0;3316.75;73372.16099999996;694862.661
2024-08-02T04:30:00+01:00;02;08;2024;2024-08-02;04:30;42206.25;586255.5;0.0;4352.25;74648.40800000005;707462.408
2024-08-02T05:15:00+01:00;02;08;2024;2024-08-02;05:15;42407.75;572511.5;0.0;4038.75;74423.11199999996;693381.112
2024-08-02T06:15:00+01:00;02;08;2024;2024-08-02;06:15;41327.0;528373.5;0.0;3957.0;75501.83400000003;649159.334
2024-08-02T07:00:00+01:00;02;08;2024;2024-08-02;07:00;44484.75;522978.25;60.75;2881.75;75816.42500000005;646221.925
2024-08-02T08:30:00+01:00;02;08;2024;2024-08-02;08:30;57019.25;512062.75;5881.5;3005.5;79658.478;657627.478
2024-08-02T08:45:00+01:00;02;08;2024;2024-08-02;08:45;56742.0;487059.25;7526.75;3083.25;82858.33400000003;637269.584
2024-08-02T09:30:00+01:00;02;08;2024;2024-08-02;09:30;58522.75;446628.0;15900.0;7241.25;89355.68700000003;617647.687
2024-08-02T10:00:00+01:00;02;08;2024;2024-08-02;10:00;59146.5;421732.0;21934.75;7920.75;96850.23199999996;607584.232
2024-08-02T10:45:00+01:00;02;08;2024;2024-08-02;10:45;57425.25;364436.5;27895.0;10045.75;100907.00100000005;560709.501
2024-08-02T11:15:00+01:00;02;08;2024;2024-08-02;11:15;57270.5;343805.75;30875.5;10836.25;100511.95999999996;543299.96
2024-08-02T11:45:00+01:00;02;08;2024;2024-08-02;11:45;57855.75;340610.75;33045.75;10903.0;103423.95299999998;545839.203
2024-08-02T12:00:00+01:00;02;08;2024;2024-08-02;12:00;58258.25;343552.75;34982.5;10977.75;105029.179;552800.429
2024-08-02T12:30:00+01:00;02;08;2024;2024-08-02;12:30;58186.5;351543.5;36073.5;10946.25;108769.74600000004;565519.496
2024-08-02T12:45:00+01:00;02;08;2024;2024-08-02;12:45;58231.25;373126.5;36346.5;10651.0;108975.98499999999;587331.235
2024-08-02T13:00:00+01:00;02;08;2024;2024-08-02;13:00;57813.5;390893.0;37027.5;8507.75;109406.07299999997;603647.823
2024-08-02T13:15:00+01:00;02;08;2024;2024-08-02;13:15;57643.25;406774.0;37217.0;7982.25;111398.86300000001;621015.363
2024-08-02T13:30:00+01:00;02;08;2024;2024-08-02;13:30;57673.5;419927.5;37445.0;7802.25;111891.62600000005;634739.876
2024-08-02T13:45:00+01:00;02;08;2024;2024-08-02;13:45;57625.5;427617.0;37570.25;6725.25;112240.57200000004;641778.572
2024-08-02T14:15:00+01:00;02;08;2024;2024-08-02;14:15;56708.0;444198.5;37411.75;6615.25;113390.39199999999;658323.892
2024-08-02T15:00:00+01:00;02;08;2024;2024-08-02;15:00;56470.75;459217.5;36300.0;7105.5;110766.72999999998;669860.48
2024-08-02T17:30:00+01:00;02;08;2024;2024-08-02;17:30;57308.25;541774.75;24304.25;7115.75;95604.08200000005;726107.082
2024-08-02T17:45:00+01:00;02;08;2024;2024-08-02;17:45;57408.75;552528.75;22113.25;7098.75;95765.20200000005;734914.702
2024-08-02T18:15:00+01:00;02;08;2024;2024-08-02;18:15;55619.5;565353.0;16826.75;7382.0;92220.27899999998;737401.529
2024-08-02T19:00:00+01:00;02;08;2024;2024-08-02;19:00;55527.5;593274.0;9321.25;8524.0;87037.82200000004;753684.572
2024-08-02T22:00:00+01:00;02;08;2024;2024-08-02;22:00;55544.5;503437.0;0.25;11822.5;82009.57900000003;652813.829
2024-08-02T22:15:00+01:00;02;08;2024;2024-08-02;22:15;55307.0;493277.75;0.0;8325.75;81514.22600000002;638424.726
2024-08-02T22:45:00+01:00;02;08;2024;2024-08-02;22:45;56639.0;479763.75;0.25;5717.75;81253.13399999996;623373.884
2024-08-03T01:45:00+01:00;03;08;2024;2024-08-03;01:45;42423.75;369991.25;0.25;2662.25;82721.58399999997;497799.084
2024-08-03T03:00:00+01:00;03;08;2024;2024-08-03;03:00;42024.25;395506.5;0.0;2680.25;83737.82799999998;523948.828
2024-08-03T03:15:00+01:00;03;08;2024;2024-08-03;03:15;42013.0;407333.25;0.0;2714.25;83729.20999999996;535789.71
2024-08-03T03:45:00+01:00;03;08;2024;2024-08-03;03:45;42004.0;414789.75;0.25;2636.25;83225.05700000003;542655.307
2024-08-03T04:00:00+01:00;03;08;2024;2024-08-03;04:00;41758.0;417817.0;0.0;2594.5;82254.02000000002;544423.52
2024-08-03T04:15:00+01:00;03;08;2024;2024-08-03;04:15;41683.25;419479.5;0.25;3131.5;82528.59400000004;546823.094
2024-08-03T04:45:00+01:00;03;08;2024;2024-08-03;04:45;41546.5;415324.25;0.25;4011.5;82803.23600000003;543685.736
2024-08-03T05:00:00+01:00;03;08;2024;2024-08-03;05:00;41574.0;413679.25;0.0;3943.0;83373.723;542569.973
2024-08-03T05:30:00+01:00;03;08;2024;2024-08-03;05:30;41569.0;414614.25;0.0;3919.0;83523.43099999998;543625.681
2024-08-03T06:15:00+01:00;03;08;2024;2024-08-03;06:15;40729.5;406643.5;0.0;3792.5;83574.67599999998;534740.176
2024-08-03T06:30:00+01:00;03;08;2024;2024-08-03;06:30;40851.25;400973.25;0.5;4454.5;82997.86199999996;529277.362
2024-08-03T06:45:00+01:00;03;08;2024;2024-08-03;06:45;40996.5;391867.5;1.5;4037.5;83651.91999999998;520554.92
2024-08-03T07:15:00+01:00;03;08;2024;2024-08-03;07:15;39926.75;371819.75;435.0;3250.75;87876.00799999997;503308.258
2024-08-03T08:00:00+01:00;03;08;2024;2024-08-03;08:00;39700.5;328340.5;3638.25;3271.25;100613.19099999999;475563.691
2024-08-03T09:45:00+01:00;03;08;2024;2024-08-03;09:45;43697.5;185597.0;21030.5;6530.25;101625.924;358481.174
2024-08-03T10:15:00+01:00;03;08;2024;2024-08-03;10:15;44242.5;164463.0;25445.5;6175.75;109365.282;349692.032
2024-08-03T11:15:00+01:00;03;08;2024;2024-08-03;11:15;44794.25;130930.75;31680.5;7990.75;118787.61599999998;334183.866
2024-08-03T11:30:00+01:00;03;08;2024;2024-08-03;11:30;44561.5;123020.5;32748.5;9324.75;120321.20400000003;329976.454
2024-08-03T11:45:00+01:00;03;08;2024;2024-08-03;11:45;44636.5;113385.5;33489.75;9529.25;119954.83600000001;320995.836
2024-08-03T14:00:00+01:00;03;08;2024;2024-08-03;14:00;43825.75;102349.25;36273.75;6791.75;128230.05099999998;317470.551
2024-08-03T14:30:00+01:00;03;08;2024;2024-08-03;14:30;39232.75;105671.75;36094.25;6674.0;125968.01899999997;313640.769
2024-08-03T14:45:00+01:00;03;08;2024;2024-08-03;14:45;39224.25;113646.25;35683.0;6567.75;125379.62599999999;320500.876
2024-08-03T16:45:00+01:00;03;08;2024;2024-08-03;16:45;39348.25;209559.75;28425.25;6149.75;114125.77500000002;397608.775
2024-08-03T17:45:00+01:00;03;08;2024;2024-08-03;17:45;39232.25;251511.75;21443.75;6264.0;105760.41399999999;424212.164
2024-08-03T18:15:00+01:00;03;08;2024;2024-08-03;18:15;39454.75;263790.0;16627.5;6261.5;99287.68800000002;425421.438
2024-08-03T18:45:00+01:00;03;08;2024;2024-08-03;18:45;39313.0;271854.0;11585.75;6192.25;94251.679;423196.679
2024-08-03T19:45:00+01:00;03;08;2024;2024-08-03;19:45;39452.5;316059.75;2656.75;7416.0;85750.647;451335.647
2024-08-03T20:15:00+01:00;03;08;2024;2024-08-03;20:15;39755.25;337876.75;776.5;7283.75;84017.043;469709.293
2024-08-03T21:00:00+01:00;03;08;2024;2024-08-03;21:00;40793.0;336541.5;0.25;7401.25;81495.375;466231.375
2024-08-03T21:30:00+01:00;03;08;2024;2024-08-03;21:30;40766.0;351013.0;0.0;7458.0;82084.60399999999;481321.604
2024-08-03T23:00:00+01:00;03;08;2024;2024-08-03;23:00;38328.75;351717.0;0.0;5639.75;81841.31300000002;477526.813
2024-08-03T23:15:00+01:00;03;08;2024;2024-08-03;23:15;37660.25;337346.0;0.0;3788.75;82209.228;461004.228
2024-08-03T23:30:00+01:00;03;08;2024;2024-08-03;23:30;37509.75;326694.0;0.0;3690.75;82084.304;449978.804
2024-08-04T00:00:00+01:00;04;08;2024;2024-08-04;00:00;37688.5;317317.0;0.0;3788.75;81731.10999999999;440525.36
2024-08-04T00:15:00+01:00;04;08;2024;2024-08-04;00:15;37735.75;311744.5;0.0;3838.75;80194.761;433513.761
2024-08-04T01:15:00+01:00;04;08;2024;2024-08-04;01:15;37672.5;274670.5;0.0;3930.0;81297.00900000002;397570.009
2024-08-04T01:45:00+01:00;04;08;2024;2024-08-04;01:45;38900.25;262996.5;0.0;3548.5;81858.19699999999;387303.447
2024-08-04T03:15:00+01:00;04;08;2024;2024-08-04;03:15;38137.25;250318.0;0.0;2178.25;83378.17300000001;374011.673
2024-08-04T03:45:00+01:00;04;08;2024;2024-08-04;03:45;38116.5;243998.25;0.0;2223.75;82948.381;367286.881
2024-08-04T04:30:00+01:00;04;08;2024;2024-08-04;04:30;38251.5;241595.5;0.0;3622.0;82678.21000000002;366147.21
2024-08-04T05:00:00+01:00;04;08;2024;2024-08-04;05:00;38224.0;237971.75;0.0;3577.5;81944.61200000002;361717.862
2024-08-04T05:15:00+01:00;04;08;2024;2024-08-04;05:15;38304.75;235474.75;0.0;3585.75;82585.12;359950.37
2024-08-04T07:15:00+01:00;04;08;2024;2024-08-04;07:15;39401.25;206868.25;397.25;2323.75;87128.56900000002;336119.069
2024-08-04T08:30:00+01:00;04;08;2024;2024-08-04;08:30;39159.75;143083.5;7792.5;3111.5;89573.03899999999;282720.289
2024-08-04T10:15:00+01:00;04;08;2024;2024-08-04;10:15;40567.75;51251.75;25041.5;9825.5;106753.66399999999;233440.164
2024-08-04T11:45:00+01:00;04;08;2024;2024-08-04;11:45;40095.5;36486.0;32769.5;9498.0;118025.27100000001;236874.271
2024-08-04T12:45:00+01:00;04;08;2024;2024-08-04;12:45;39875.5;46548.25;35137.25;6154.0;122508.47099999999;250223.471
2024-08-04T13:30:00+01:00;04;08;2024;2024-08-04;13:30;39712.25;66024.5;35822.25;6216.0;123048.343;270823.343
2024-08-04T14:15:00+01:00;04;08;2024;2024-08-04;14:15;39010.5;91523.25;35522.0;6217.5;124114.20500000002;296387.455
2024-08-04T14:45:00+01:00;04;08;2024;2024-08-04;14:45;38801.0;114553.0;34774.75;7346.5;122477.00699999998;317952.257
2024-08-04T16:00:00+01:00;04;08;2024;2024-08-04;16:00;38988.25;199601.25;31286.5;7243.75;118637.73300000001;395757.483
2024-08-04T17:00:00+01:00;04;08;2024;2024-08-04;17:00;38742.25;252447.25;26364.75;6894.0;109987.71399999998;434435.964
2024-08-04T17:45:00+01:00;04;08;2024;2024-08-04;17:45;38188.0;274753.0;20929.25;6915.25;102503.95299999998;443289.453
2024-08-04T19:00:00+01:00;04;08;2024;2024-08-04;19:00;38274.0;295247.25;8843.25;6028.5;87444.853;435837.853
2024-08-04T19:30:00+01:00;04;08;2024;2024-08-04;19:30;38641.5;306027.75;4237.25;7662.75;84987.837;441557.087
2024-08-04T19:45:00+01:00;04;08;2024;2024-08-04;19:45;38769.75;312709.0;2531.75;7672.5;80948.20400000003;442631.204
2024-08-04T20:15:00+01:00;04;08;2024;2024-08-04;20:15;39154.75;322706.25;700.5;7781.75;78506.03899999999;448849.289
2024-08-04T22:00:00+01:00;04;08;2024;2024-08-04;22:00;39107.75;349788.75;0.0;9476.0;79555.244;477927.744
2024-08-04T22:15:00+01:00;04;08;2024;2024-08-04;22:15;38970.75;350279.0;0.0;9500.5;79269.65399999998;478019.904
2024-08-05T00:30:00+01:00;05;08;2024;2024-08-05;00:30;38585.0;346567.75;0.0;3040.0;81794.506;469987.256
2024-08-05T00:45:00+01:00;05;08;2024;2024-08-05;00:45;39006.25;346500.75;0.0;3047.75;80827.956;469382.706
2024-08-05T02:30:00+01:00;05;08;2024;2024-08-05;02:30;38722.25;351165.5;0.0;3430.0;81145.14000000001;474462.89
2024-08-05T03:00:00+01:00;05;08;2024;2024-08-05;03:00;38519.5;354657.75;0.0;3592.0;81724.37900000002;478493.629
2024-08-05T03:15:00+01:00;05;08;2024;2024-08-05;03:15;38536.0;350811.25;0.0;3607.75;81705.33899999998;474660.339
2024-08-05T03:30:00+01:00;05;08;2024;2024-08-05;03:30;38606.25;348784.75;0.0;3565.25;81992.88699999999;472949.137
2024-08-05T03:45:00+01:00;05;08;2024;2024-08-05;03:45;38631.25;347017.0;0.0;3538.0;81516.37800000003;470702.628
2024-08-05T04:45:00+01:00;05;08;2024;2024-08-05;04:45;38905.75;330077.0;0.0;4699.0;79017.82400000002;452699.574
2024-08-05T05:15:00+01:00;05;08;2024;2024-08-05;05:15;38741.25;326176.75;0.0;4514.5;78525.31699999998;447957.817
