valid_time,mean_cloud,min_cloud,max_cloud
2024-03-06 00:00:00+00:00,75.950905,3.3837893,99.70312
2024-03-07 00:00:00+00:00,82.593155,54.575626,99.8994
2024-03-08 00:00:00+00:00,84.48521,45.820885,100.0
2024-03-09 00:00:00+00:00,84.311066,62.58958,99.67601
2024-03-10 00:00:00+00:00,59.891163,26.861536,95.74014
2024-03-11 00:00:00+00:00,51.886806,3.1661808,98.188515
2024-03-12 00:00:00+00:00,63.055103,2.0569208,97.548904
2024-03-13 00:00:00+00:00,39.167355,9.20245,90.74466
2024-03-14 00:00:00+00:00,74.10218,51.451057,94.11366
2024-03-15 00:00:00+00:00,90.25332,67.58452,99.93663
2024-03-16 00:00:00+00:00,95.699394,65.93197,99.986855
2024-03-17 00:00:00+00:00,98.286224,92.15299,99.96837
2024-03-18 00:00:00+00:00,63.451008,11.452888,97.352585
2024-03-19 00:00:00+00:00,65.41892,21.762981,92.77401
2024-03-20 00:00:00+00:00,58.120342,37.253597,73.39754
2024-03-21 00:00:00+00:00,70.24923,32.85738,99.79366
2024-03-22 00:00:00+00:00,58.626904,32.873177,85.22608
2024-03-23 00:00:00+00:00,76.455154,43.255077,91.03663
2024-03-24 00:00:00+00:00,67.425804,52.558666,83.4668
2024-03-25 00:00:00+00:00,85.50214,70.65329,95.86228
2024-03-26 00:00:00+00:00,72.24441,50.614048,90.586075
2024-03-27 00:00:00+00:00,83.37389,67.71703,92.602936
2024-03-28 00:00:00+00:00,89.72107,72.76324,100.0
2024-03-29 00:00:00+00:00,88.26821,58.856415,100.0
2024-03-30 00:00:00+00:00,81.383675,65.41719,96.44295
2024-03-31 00:00:00+00:00,71.46043,45.523357,98.410034
2024-04-01 00:00:00+00:00,57.754597,36.6799,77.463776
2024-04-02 00:00:00+00:00,92.36652,80.72847,99.764656
2024-04-03 00:00:00+00:00,86.59441,66.53661,99.7341
2024-04-04 00:00:00+00:00,94.212944,59.242516,99.96094
2024-04-05 00:00:00+00:00,97.81121,92.55996,99.99379
2024-04-06 00:00:00+00:00,99.502815,96.392395,100.0
2024-04-07 00:00:00+00:00,72.88581,32.856483,99.44002
2024-04-08 00:00:00+00:00,51.266247,2.1432676,97.83389
2024-04-09 00:00:00+00:00,5.810158,1.1636174,21.78036
2024-04-10 00:00:00+00:00,48.427097,0.0,96.38015
2024-04-11 00:00:00+00:00,76.815475,48.438396,99.464935
2024-04-12 00:00:00+00:00,8.578131,0.0,26.54473
2024-04-13 00:00:00+00:00,45.842014,11.830731,68.251816
2024-04-14 00:00:00+00:00,38.876293,3.8918529,76.96935
2024-04-15 00:00:00+00:00,11.319943,0.0,67.92398
2024-04-16 00:00:00+00:00,4.801542,0.086239085,13.947646
2024-04-17 00:00:00+00:00,61.807858,37.43358,83.038795
2024-04-18 00:00:00+00:00,61.45258,38.328606,76.69142
2024-04-19 00:00:00+00:00,74.14978,49.102463,96.28458
2024-04-20 00:00:00+00:00,70.08235,51.803623,85.01418
2024-04-21 00:00:00+00:00,17.557217,7.0358458,36.022842
2024-04-22 00:00:00+00:00,10.094896,0.0,42.097958
2024-04-23 00:00:00+00:00,0.7892833,0.0,5.7749314
2024-04-24 00:00:00+00:00,53.04987,0.83618164,96.93123
2024-04-25 00:00:00+00:00,52.880596,29.228947,80.03975
2024-04-26 00:00:00+00:00,85.30209,67.69503,97.0357
2024-04-27 00:00:00+00:00,47.214787,18.219173,88.78827
2024-04-28 00:00:00+00:00,34.40961,4.274579,59.03313
2024-04-29 00:00:00+00:00,38.14868,2.3044362,83.85979
2024-04-30 00:00:00+00:00,64.36663,32.130234,94.08749
2024-05-01 00:00:00+00:00,48.696636,19.527697,63.402493
2024-05-02 00:00:00+00:00,61.335907,23.810102,83.03176
2024-05-03 00:00:00+00:00,58.10033,24.676226,91.329346
2024-05-04 00:00:00+00:00,59.84772,43.99256,90.32395
2024-05-05 00:00:00+00:00,95.09318,85.82882,100.0
2024-05-06 00:00:00+00:00,41.282833,0.16971363,98.12041
2024-05-07 00:00:00+00:00,67.0933,0.0,99.47345
2024-05-08 00:00:00+00:00,63.735302,0.48817354,99.748245
2024-05-09 00:00:00+00:00,67.79192,5.674977,99.397224
2024-05-10 00:00:00+00:00,16.889826,6.6057987,42.226418
2024-05-11 00:00:00+00:00,18.438625,7.644869,29.312674
2024-05-12 00:00:00+00:00,63.795567,34.14493,78.81
2024-05-13 00:00:00+00:00,83.26675,46.24271,99.04735
2024-05-14 00:00:00+00:00,55.093533,18.773157,86.46513
2024-05-15 00:00:00+00:00,50.112804,26.530403,82.76001
2024-05-16 00:00:00+00:00,86.42814,50.21908,99.68819
2024-05-17 00:00:00+00:00,61.980984,12.707626,85.57847
2024-05-18 00:00:00+00:00,46.769253,21.360437,82.52197
2024-05-19 00:00:00+00:00,49.806118,14.262624,78.963875
2024-05-20 00:00:00+00:00,53.425983,14.851899,75.64683
2024-05-21 00:00:00+00:00,47.26029,19.535845,74.02337
2024-05-22 00:00:00+00:00,52.801693,26.876509,82.59687
2024-05-23 00:00:00+00:00,26.886856,0.0,50.57305
2024-05-24 00:00:00+00:00,7.7207665,0.0,36.436302
2024-05-25 00:00:00+00:00,23.86953,0.91139853,46.581276
2024-05-26 00:00:00+00:00,46.008457,4.319494,87.443886
2024-05-27 00:00:00+00:00,30.017975,10.991354,41.31434
2024-05-28 00:00:00+00:00,8.387325,0.20181094,23.22675
2024-05-29 00:00:00+00:00,0.68825513,0.00068215764,2.820219
2024-05-30 00:00:00+00:00,6.9250083,0.50932044,25.670021
2024-05-31 00:00:00+00:00,5.9220004,0.87204874,16.891731
2024-06-01 00:00:00+00:00,2.6935654,0.5282054,7.4899473
2024-06-02 00:00:00+00:00,3.7091796,0.53445256,7.099035
2024-06-03 00:00:00+00:00,17.755953,4.5965576,26.514069
2024-06-04 00:00:00+00:00,37.44296,1.7455336,96.817764
2024-06-05 00:00:00+00:00,82.22144,11.015877,99.98847
2024-06-06 00:00:00+00:00,87.321686,48.744076,99.961075
2024-06-07 00:00:00+00:00,83.18841,64.88202,98.22266
2024-06-08 00:00:00+00:00,75.94017,50.949417,91.55345
2024-06-09 00:00:00+00:00,86.42036,48.781845,99.64761
2024-06-10 00:00:00+00:00,74.370445,26.874748,89.332886
2024-06-11 00:00:00+00:00,25.012205,3.650441,40.554234
2024-06-12 00:00:00+00:00,14.916575,0.43744254,38.52744
2024-06-13 00:00:00+00:00,16.627012,3.4892724,38.669647
2024-06-14 00:00:00+00:00,27.778214,6.68755,38.057
2024-06-15 00:00:00+00:00,18.846493,2.9338522,50.979614
2024-06-16 00:00:00+00:00,19.729387,8.147905,29.477215
2024-06-17 00:00:00+00:00,65.05266,25.854565,97.598335
2024-06-18 00:00:00+00:00,58.72304,27.178705,99.30326
2024-06-19 00:00:00+00:00,67.393936,37.266956,85.40915
2024-06-20 00:00:00+00:00,64.02151,9.385519,89.89943
2024-06-21 00:00:00+00:00,24.208748,0.0,77.790245
2024-06-22 00:00:00+00:00,41.489582,17.36892,65.162605
2024-06-23 00:00:00+00:00,53.405273,41.416016,71.82104
2024-06-24 00:00:00+00:00,15.268364,0.26478487,48.824677
2024-06-25 00:00:00+00:00,40.537296,15.548131,88.65055
2024-06-26 00:00:00+00:00,52.97121,8.153399,93.50866
2024-06-27 00:00:00+00:00,51.233097,20.689734,75.57075
2024-06-28 00:00:00+00:00,80.771965,48.335716,94.81959
2024-06-29 00:00:00+00:00,89.93973,60.351242,100.0
2024-06-30 00:00:00+00:00,77.31118,21.314014,97.55407
2024-07-01 00:00:00+00:00,24.42626,0.0,75.39069
2024-07-02 00:00:00+00:00,0.2392189,0.0,1.6290283
2024-07-03 00:00:00+00:00,1.0557107,0.0,5.5192294
2024-07-04 00:00:00+00:00,0.106323846,0.0,1.1948171
2024-07-05 00:00:00+00:00,1.6902071,0.054680318,5.2885885
2024-07-06 00:00:00+00:00,17.87798,0.43363684,47.724358
2024-07-07 00:00:00+00:00,4.0512147,0.05626005,16.881462
2024-07-08 00:00:00+00:00,34.20154,1.4601763,86.715805
2024-07-09 00:00:00+00:00,44.50157,21.258509,68.8897
2024-07-10 00:00:00+00:00,42.41825,0.43873507,96.371635
2024-07-11 00:00:00+00:00,23.906218,5.416439,45.621048
2024-07-12 00:00:00+00:00,17.58685,0.006642061,51.519096
2024-07-13 00:00:00+00:00,32.29881,6.735014,66.55062
2024-07-14 00:00:00+00:00,26.136742,12.833144,49.738125
2024-07-15 00:00:00+00:00,42.01564,6.0375977,83.9218
2024-07-16 00:00:00+00:00,17.692373,1.334408,38.70695
2024-07-17 00:00:00+00:00,18.128307,0.0,59.56701
2024-07-18 00:00:00+00:00,9.177269,0.0,25.284964
2024-07-19 00:00:00+00:00,1.9951824,0.0,22.969934
2024-07-20 00:00:00+00:00,36.069267,23.252275,55.174095
2024-07-21 00:00:00+00:00,20.63457,0.0,69.2628
2024-07-22 00:00:00+00:00,0.0,0.0,0.0
2024-07-23 00:00:00+00:00,0.00086616067,0.0,0.020787856
2024-07-24 00:00:00+00:00,0.95430404,0.020787856,6.1727366
2024-07-25 00:00:00+00:00,12.232101,0.9813017,40.204254
2024-07-26 00:00:00+00:00,8.191668,0.110868566,18.936516
2024-07-27 00:00:00+00:00,13.201905,0.022690717,47.28422
2024-07-28 00:00:00+00:00,29.054873,0.44728002,85.77166
2024-07-29 00:00:00+00:00,72.71581,39.43072,98.45344
2024-07-30 00:00:00+00:00,12.107898,0.46490836,31.694445
2024-07-31 00:00:00+00:00,20.262794,0.2237118,69.16493
2024-08-01 00:00:00+00:00,18.214502,0.044232536,44.428246
2024-08-02 00:00:00+00:00,25.104414,0.0,70.11589
2024-08-03 00:00:00+00:00,0.9723529,0.0,4.628942
2024-08-04 00:00:00+00:00,0.038770787,0.0,0.25171617
2024-08-05 00:00:00+00:00,0.28379703,0.0,3.956981
2024-08-06 00:00:00+00:00,14.313926,1.526992,39.650986
2024-08-07 00:00:00+00:00,11.123412,0.0,39.740887
2024-08-08 00:00:00+00:00,4.7232804,0.0027286306,23.286993
2024-08-09 00:00:00+00:00,4.4860463,0.045596853,15.651317
2024-08-10 00:00:00+00:00,1.745577,0.0,8.348712
2024-08-11 00:00:00+00:00,8.76749,0.3799259,26.738066
2024-08-12 00:00:00+00:00,20.872246,1.8324548,57.187496
2024-08-13 00:00:00+00:00,42.475376,2.8495162,98.00095
2024-08-14 00:00:00+00:00,33.0703,3.7647922,61.36554
2024-08-15 00:00:00+00:00,0.21575029,0.0,4.3881764
2024-08-16 00:00:00+00:00,0.028774783,0.0,0.26553884
2024-08-17 00:00:00+00:00,6.8885307,0.06143009,19.75988
2024-08-18 00:00:00+00:00,16.029297,0.12508617,51.496548
2024-08-19 00:00:00+00:00,3.719342,0.0,15.024593
2024-08-20 00:00:00+00:00,5.304875,0.03281537,15.175566
2024-08-21 00:00:00+00:00,3.394488,0.103077605,12.595323
2024-08-22 00:00:00+00:00,21.662355,0.00922708,68.11688
2024-08-23 00:00:00+00:00,11.995342,0.28862447,34.031837
2024-08-24 00:00:00+00:00,28.602837,1.8359374,69.86332
2024-08-25 00:00:00+00:00,0.71213514,0.0,5.4216094
2024-08-26 00:00:00+00:00,28.904314,0.0,85.29006
2024-08-27 00:00:00+00:00,20.243807,5.014756,59.881092
2024-08-28 00:00:00+00:00,33.695786,14.732019,69.543205
2024-08-29 00:00:00+00:00,34.422436,5.5741253,79.074776
2024-08-30 00:00:00+00:00,43.68626,6.7645626,74.94726
2024-08-31 00:00:00+00:00,78.1583,33.516632,99.65759
2024-09-01 00:00:00+00:00,41.113014,0.74724984,90.84749
2024-09-02 00:00:00+00:00,35.25373,8.229262,56.94067
2024-09-03 00:00:00+00:00,26.251368,0.09094238,53.15376
2024-09-04 00:00:00+00:00,4.409552,0.0,18.952242
2024-09-05 00:00:00+00:00,41.13337,0.37852567,72.45534
2024-09-06 00:00:00+00:00,14.595098,0.80681294,40.16526
2024-09-07 00:00:00+00:00,27.023598,4.3137493,59.151577
2024-09-08 00:00:00+00:00,6.6135135,0.33440083,31.464952
2024-09-09 00:00:00+00:00,22.880083,0.0,88.435455
2024-09-10 00:00:00+00:00,7.549046,0.008832146,37.856804
2024-09-11 00:00:00+00:00,39.02225,2.14377,71.497086
2024-09-12 00:00:00+00:00,47.99292,8.003037,78.12245
2024-09-13 00:00:00+00:00,16.434923,0.0,48.115055
2024-09-14 00:00:00+00:00,19.420616,3.9924889,45.778915
2024-09-15 00:00:00+00:00,21.606636,1.9041173,36.450195
2024-09-16 00:00:00+00:00,5.794521,0.03252815,19.440273
2024-09-17 00:00:00+00:00,9.388782,0.5207376,34.03586
2024-09-18 00:00:00+00:00,27.379732,6.21284,54.4756
2024-09-19 00:00:00+00:00,38.95938,14.978351,65.036224
2024-09-20 00:00:00+00:00,57.870586,38.294533,78.99626
2024-09-21 00:00:00+00:00,56.212322,24.116785,82.86086
2024-09-22 00:00:00+00:00,64.164566,24.918644,90.07037
2024-09-23 00:00:00+00:00,45.753357,8.157887,75.08272
2024-09-24 00:00:00+00:00,97.00873,83.58215,100.0
2024-09-25 00:00:00+00:00,97.07964,89.92984,100.0
2024-09-26 00:00:00+00:00,68.46516,28.636583,95.28554
2024-09-27 00:00:00+00:00,43.648685,1.6330495,72.82151
2024-09-28 00:00:00+00:00,45.56854,6.490299,72.452576
2024-09-29 00:00:00+00:00,11.914954,0.097692154,45.75551
2024-09-30 00:00:00+00:00,8.230077,1.5668802,47.73732
2024-10-01 00:00:00+00:00,67.90773,40.835068,97.75452
2024-10-02 00:00:00+00:00,98.81313,96.37103,99.99038
2024-10-03 00:00:00+00:00,82.65983,44.391693,99.143715
2024-10-04 00:00:00+00:00,82.91744,48.867294,99.709335
2024-10-05 00:00:00+00:00,89.2641,72.66368,98.59059
2024-10-06 00:00:00+00:00,96.79812,79.26478,99.78911
2024-10-07 00:00:00+00:00,74.9276,39.557533,98.937416
2024-10-08 00:00:00+00:00,89.98905,76.52229,99.44666
2024-10-09 00:00:00+00:00,78.16061,44.605316,98.996185
2024-10-10 00:00:00+00:00,74.67446,40.71781,94.56414
2024-10-11 00:00:00+00:00,96.702446,85.674515,100.0
2024-10-12 00:00:00+00:00,84.0993,64.84303,99.15348
2024-10-13 00:00:00+00:00,47.793316,19.169132,69.92493
2024-10-14 00:00:00+00:00,52.110016,16.995275,74.79582
2024-10-15 00:00:00+00:00,89.10966,66.55934,99.997955
2024-10-16 00:00:00+00:00,86.248055,67.4538,99.438515
2024-10-17 00:00:00+00:00,48.374966,28.609476,65.25398
2024-10-18 00:00:00+00:00,88.57534,57.052647,99.74653
2024-10-19 00:00:00+00:00,94.0679,85.221344,100.0
2024-10-20 00:00:00+00:00,67.36454,4.37877,97.83921
2024-10-21 00:00:00+00:00,41.881023,8.9168415,63.09861
2024-10-22 00:00:00+00:00,16.42555,0.18867044,46.67994
2024-10-23 00:00:00+00:00,6.1844544,0.14303768,31.222641
2024-10-24 00:00:00+00:00,63.728348,16.90243,99.658455
2024-10-25 00:00:00+00:00,47.50844,8.853509,95.82185
2024-10-26 00:00:00+00:00,62.19041,18.553036,86.13432
2024-10-27 00:00:00+00:00,40.428852,7.524378,69.446266
2024-10-28 00:00:00+00:00,33.662502,8.718477,57.030643
2024-10-29 00:00:00+00:00,65.79215,13.583877,99.37906
2024-10-30 00:00:00+00:00,78.686386,29.814884,99.92601
2024-10-31 00:00:00+00:00,75.13797,46.704678,98.140945
2024-11-01 00:00:00+00:00,89.94215,42.614746,98.97149
2024-11-02 00:00:00+00:00,14.774888,1.8491857,30.01059
2024-11-03 00:00:00+00:00,55.601772,1.5888886,93.86999
2024-11-04 00:00:00+00:00,77.19737,61.063774,92.308525
2024-11-05 00:00:00+00:00,78.421364,65.217285,95.77816
2024-11-06 00:00:00+00:00,48.784206,0.19976448,93.46482
2024-11-07 00:00:00+00:00,84.203445,60.851585,99.85158
2024-11-08 00:00:00+00:00,87.911896,75.41999,99.57732
2024-11-09 00:00:00+00:00,63.201756,27.47063,98.41858
2024-11-10 00:00:00+00:00,72.74468,44.325672,89.90374
2024-11-11 00:00:00+00:00,22.320807,0.25028005,66.327736
2024-11-12 00:00:00+00:00,11.260917,0.056726795,47.155582
2024-11-13 00:00:00+00:00,38.104355,17.010893,56.99165
2024-11-14 00:00:00+00:00,77.431076,19.098295,98.077896
2024-11-15 00:00:00+00:00,88.99057,64.44077,99.731514
2024-11-16 00:00:00+00:00,82.94627,62.0627,99.32211
2024-11-17 00:00:00+00:00,54.490612,17.17023,75.692215
2024-11-18 00:00:00+00:00,45.755444,16.299438,72.270004
2024-11-19 00:00:00+00:00,65.282776,20.079166,92.75915
2024-11-20 00:00:00+00:00,58.16408,23.156128,89.75766
2024-11-21 00:00:00+00:00,76.08037,62.700016,89.90891
2024-11-22 00:00:00+00:00,84.30895,72.74084,93.427376
2024-11-23 00:00:00+00:00,92.155754,77.75603,96.60469
2024-11-24 00:00:00+00:00,85.157646,51.77928,98.89936
2024-11-25 00:00:00+00:00,78.84584,36.398853,97.273705
2024-11-26 00:00:00+00:00,62.761356,3.629366,100.0
2024-11-27 00:00:00+00:00,30.649767,3.9429069,78.87268
2024-11-28 00:00:00+00:00,38.340275,8.34505,88.6764
2024-11-29 00:00:00+00:00,83.72016,60.16849,98.34979
2024-11-30 00:00:00+00:00,83.08912,59.39256,99.19746
2024-12-01 00:00:00+00:00,88.50625,53.627712,98.78242
2024-12-02 00:00:00+00:00,58.590805,39.651382,79.35378
2024-12-03 00:00:00+00:00,81.50199,58.219604,94.53714
2024-12-04 00:00:00+00:00,60.4384,26.901964,94.86436
2024-12-05 00:00:00+00:00,77.67512,36.85626,98.919785
2024-12-06 00:00:00+00:00,78.11617,55.738525,98.66678
2024-12-07 00:00:00+00:00,65.819115,32.127327,95.38901
2024-12-08 00:00:00+00:00,16.460047,0.03303079,57.036095
2024-12-09 00:00:00+00:00,5.1097064,0.0,23.99012
2024-12-10 00:00:00+00:00,3.1330993,0.013212317,12.221716
2024-12-11 00:00:00+00:00,11.218804,1.7696247,23.320923
2024-12-12 00:00:00+00:00,37.280006,17.676643,59.352272
2024-12-13 00:00:00+00:00,69.33267,43.374992,93.96467
2024-12-14 00:00:00+00:00,72.44075,51.41749,93.33823
2024-12-15 00:00:00+00:00,65.75916,9.665563,98.706696
2024-12-16 00:00:00+00:00,51.011173,13.96707,83.67629
2024-12-17 00:00:00+00:00,58.215862,35.246582,90.1327
2024-12-18 00:00:00+00:00,82.822044,55.7307,99.5483
2024-12-19 00:00:00+00:00,57.438053,3.1348016,97.305725
2024-12-20 00:00:00+00:00,6.8778205,1.0291246,18.15839
2024-12-21 00:00:00+00:00,2.6351705,0.092378505,6.956464
2024-12-22 00:00:00+00:00,19.936209,2.3174691,36.95887
2024-12-23 00:00:00+00:00,1.8710222,0.0,9.359633
2024-12-24 00:00:00+00:00,6.2646804,0.0,25.873379
2024-12-25 00:00:00+00:00,20.605997,9.240938,37.613094
2024-12-26 00:00:00+00:00,16.428686,6.2382956,35.764088
2024-12-27 00:00:00+00:00,10.766179,1.0629094,23.708353
2024-12-28 00:00:00+00:00,12.350934,3.6069262,25.725529
2024-12-29 00:00:00+00:00,13.260231,1.3039263,29.144934
2024-12-30 00:00:00+00:00,27.190771,5.5371814,44.252605
2024-12-31 00:00:00+00:00,34.15557,0.23624197,61.422874
2025-01-01 00:00:00+00:00,10.539466,2.5258143,19.74613
2025-01-02 00:00:00+00:00,42.234035,8.463279,83.62333
2025-01-03 00:00:00+00:00,84.35137,74.23674,92.873245
2025-01-04 00:00:00+00:00,87.59295,62.06543,99.86192
2025-01-05 00:00:00+00:00,97.87502,92.10338,100.0
2025-01-06 00:00:00+00:00,50.979446,17.84596,98.583664
2025-01-07 00:00:00+00:00,74.634445,30.444769,99.500305
2025-01-08 00:00:00+00:00,96.17281,85.48591,98.89825
2025-01-09 00:00:00+00:00,81.695564,45.732098,99.25347
2025-01-10 00:00:00+00:00,97.055786,90.20045,99.853584
2025-01-11 00:00:00+00:00,89.98351,64.03794,100.0
2025-01-12 00:00:00+00:00,79.7396,50.468105,99.0779
2025-01-13 00:00:00+00:00,35.45299,0.9828096,78.17821
2025-01-14 00:00:00+00:00,18.717068,5.2079144,57.06697
2025-01-15 00:00:00+00:00,4.0505652,0.0,11.356668
2025-01-16 00:00:00+00:00,0.63478655,0.0,1.5689267
2025-01-17 00:00:00+00:00,1.3083514,0.0,7.5494385
2025-01-18 00:00:00+00:00,1.6098412,0.0,7.1074724
2025-01-19 00:00:00+00:00,69.82194,0.55366063,99.61433
2025-01-20 00:00:00+00:00,99.63016,95.5732,100.0
2025-01-21 00:00:00+00:00,89.70544,60.337524,99.45611
2025-01-22 00:00:00+00:00,95.86926,88.564705,99.7559
2025-01-23 00:00:00+00:00,80.92289,52.610653,97.4762
2025-01-24 00:00:00+00:00,97.37115,88.532104,99.669876
2025-01-25 00:00:00+00:00,70.55807,23.183056,98.6494
2025-01-26 00:00:00+00:00,98.946526,84.98901,100.0
2025-01-27 00:00:00+00:00,76.41517,37.864525,99.92917
2025-01-28 00:00:00+00:00,64.11123,33.174797,99.50716
2025-01-29 00:00:00+00:00,84.55188,50.198902,99.936775
2025-01-30 00:00:00+00:00,32.035374,3.2840862,94.55466
2025-01-31 00:00:00+00:00,24.484245,0.10659611,71.74457
2025-02-01 00:00:00+00:00,89.113075,63.71708,99.72165
2025-02-02 00:00:00+00:00,73.59117,18.386446,99.91653
2025-02-03 00:00:00+00:00,11.670732,0.7899385,30.849861
2025-02-04 00:00:00+00:00,36.663845,0.51797307,86.78894
2025-02-05 00:00:00+00:00,9.464044,0.019818474,21.149578
2025-02-06 00:00:00+00:00,63.155365,26.13055,93.65898
2025-02-07 00:00:00+00:00,71.20623,47.390747,93.1613
2025-02-08 00:00:00+00:00,69.89382,43.06156,84.93099
2025-02-09 00:00:00+00:00,96.73856,75.13887,99.944275
2025-02-10 00:00:00+00:00,86.66766,57.935898,98.58546
2025-02-11 00:00:00+00:00,86.01394,60.1691,99.94285
2025-02-12 00:00:00+00:00,73.65101,39.715363,99.28262
2025-02-13 00:00:00+00:00,89.089226,49.456535,99.85951
2025-02-14 00:00:00+00:00,87.772644,70.06344,99.432304
2025-02-15 00:00:00+00:00,92.999626,68.88065,99.93638
2025-02-16 00:00:00+00:00,53.69045,23.271734,86.68245
2025-02-17 00:00:00+00:00,95.398346,54.180874,99.98299
2025-02-18 00:00:00+00:00,95.15585,83.7798,99.99605
2025-02-19 00:00:00+00:00,73.16818,52.61119,91.80193
2025-02-20 00:00:00+00:00,86.938286,54.208088,99.661255
2025-02-21 00:00:00+00:00,95.00411,68.42436,99.92812
2025-02-22 00:00:00+00:00,49.238056,0.46957576,97.55737
2025-02-23 00:00:00+00:00,61.118908,7.452967,99.61699
2025-02-24 00:00:00+00:00,78.951546,45.60152,99.753235
2025-02-25 00:00:00+00:00,65.84798,7.1244903,99.94601
2025-02-26 00:00:00+00:00,72.35546,44.686962,99.03539
2025-02-27 00:00:00+00:00,85.64969,35.263206,99.569664
2025-02-28 00:00:00+00:00,85.209206,36.886703,99.774704
2025-03-01 00:00:00+00:00,56.744904,37.243687,75.981804
2025-03-02 00:00:00+00:00,73.424446,54.42663,93.10773
2025-03-03 00:00:00+00:00,70.51324,52.1069,81.73656
2025-03-04 00:00:00+00:00,55.406296,41.691463,79.49118
2025-03-05 00:00:00+00:00,84.9799,39.24758,96.10815
2025-03-06 00:00:00+00:00,73.907646,46.037167,95.953766
2025-03-07 00:00:00+00:00,85.93354,51.025784,99.990776
2025-03-08 00:00:00+00:00,84.84254,59.960686,99.97663
2025-03-09 00:00:00+00:00,81.478355,55.945183,98.30265
2025-03-10 00:00:00+00:00,93.818855,86.11393,99.55315
2025-03-11 00:00:00+00:00,64.14495,11.87561,96.75103
2025-03-12 00:00:00+00:00,89.71673,38.370754,99.94902
2025-03-13 00:00:00+00:00,84.72695,59.613903,95.88921
2025-03-14 00:00:00+00:00,36.644974,12.608391,61.759537
2025-03-15 00:00:00+00:00,39.088226,14.73999,78.328354
2025-03-16 00:00:00+00:00,76.570984,46.02417,98.73593
2025-03-17 00:00:00+00:00,87.106316,71.7903,97.09968
2025-03-18 00:00:00+00:00,65.75596,22.589254,98.33938
2025-03-19 00:00:00+00:00,91.67301,25.550968,100.0
2025-03-20 00:00:00+00:00,78.295296,39.217422,98.68419
2025-03-21 00:00:00+00:00,81.09825,58.638733,99.858215
2025-03-22 00:00:00+00:00,74.11545,55.572117,92.81842
2025-03-23 00:00:00+00:00,51.85211,14.973396,95.23021
2025-03-24 00:00:00+00:00,51.280003,20.154814,98.29378
2025-03-25 00:00:00+00:00,32.534306,5.1744885,58.983116
2025-03-26 00:00:00+00:00,29.401321,3.5872872,83.86777
2025-03-27 00:00:00+00:00,38.782818,12.489696,68.85628
2025-03-28 00:00:00+00:00,23.673294,0.0,70.66848
2025-03-29 00:00:00+00:00,8.2326355,0.0014720244,16.136724
2025-03-30 00:00:00+00:00,0.62897325,0.0,12.4338665
2025-03-31 00:00:00+00:00,15.394704,0.0,58.637554
2025-04-01 00:00:00+00:00,63.309177,21.277718,92.33714
2025-04-02 00:00:00+00:00,64.472206,25.867203,88.18938
2025-04-03 00:00:00+00:00,83.26494,45.606365,99.88475
2025-04-04 00:00:00+00:00,79.32166,47.624657,99.27781
2025-04-05 00:00:00+00:00,72.55363,39.207478,98.64092
2025-04-06 00:00:00+00:00,72.59192,35.649162,94.67784
2025-04-07 00:00:00+00:00,65.2308,18.11685,95.93535
2025-04-08 00:00:00+00:00,92.99685,80.90874,97.84575
2025-04-09 00:00:00+00:00,74.8214,51.52929,95.98066
2025-04-10 00:00:00+00:00,88.288635,73.266495,98.7845
2025-04-11 00:00:00+00:00,83.17935,63.51304,98.20177
2025-04-12 00:00:00+00:00,81.43971,61.917686,93.3127
2025-04-13 00:00:00+00:00,64.811424,21.156616,99.90658
2025-04-14 00:00:00+00:00,72.59042,33.003216,95.65957
2025-04-15 00:00:00+00:00,56.557095,31.870369,68.956085
2025-04-16 00:00:00+00:00,61.814907,25.157219,96.92699
2025-04-17 00:00:00+00:00,80.66993,50.944824,98.809746
2025-04-18 00:00:00+00:00,75.42119,43.327564,94.349724
2025-04-19 00:00:00+00:00,57.71016,49.149097,67.99884
2025-04-20 00:00:00+00:00,74.57098,17.240923,99.92442
2025-04-21 00:00:00+00:00,80.390854,33.55264,98.483955
2025-04-22 00:00:00+00:00,34.452343,0.4866656,70.17176
2025-04-23 00:00:00+00:00,7.836118,0.0,31.315702
2025-04-24 00:00:00+00:00,5.9874206,0.0,23.926714
2025-04-25 00:00:00+00:00,36.28246,14.007209,56.835793
2025-04-26 00:00:00+00:00,15.104081,0.0,50.979828
2025-04-27 00:00:00+00:00,31.583563,0.0,88.42666
2025-04-28 00:00:00+00:00,42.22523,0.0,98.94319
2025-04-29 00:00:00+00:00,76.189384,55.863434,98.24793
2025-04-30 00:00:00+00:00,73.83426,25.59556,99.702
2025-05-01 00:00:00+00:00,49.29056,25.538725,74.69443
2025-05-02 00:00:00+00:00,72.10501,48.0449,92.86934
2025-05-03 00:00:00+00:00,72.43182,60.239582,81.96716
2025-05-04 00:00:00+00:00,77.81854,58.609154,94.34463
2025-05-05 00:00:00+00:00,58.533573,17.27503,91.60784
2025-05-06 00:00:00+00:00,55.398075,29.973862,86.429695
2025-05-07 00:00:00+00:00,65.3247,36.270035,83.289795
2025-05-08 00:00:00+00:00,76.5962,40.59908,93.17416
2025-05-09 00:00:00+00:00,54.01003,33.543198,81.29452
2025-05-10 00:00:00+00:00,36.35237,7.9447665,54.84529
2025-05-11 00:00:00+00:00,31.903732,3.3320527,73.34627
2025-05-12 00:00:00+00:00,57.564228,2.5505514,87.277115
